-8.393899e+001 1.226088e+001 -9.793065e-002 -1.140106e-001 -1.462091e-001 -1.478577e+001 1.110578e+002 1.502959e-001 -1.028038e+002 1 4.509030e+002 5.837947e-001
-8.476336e+001 1.853884e+001 -1.060112e-001 -1.168769e-001 -1.638554e-001 -1.663747e+001 1.091522e+002 1.577929e-001 -1.038135e+002 1 4.509810e+002 6.035873e-001
-8.556466e+001 2.462801e+001 -1.141620e-001 -1.190916e-001 -1.836242e-001 -1.856264e+001 1.078940e+002 1.649720e-001 -1.047949e+002 1 4.510693e+002 6.241638e-001
-8.634357e+001 3.053419e+001 -1.223807e-001 -1.206750e-001 -2.055943e-001 -2.055482e+001 1.072485e+002 1.718706e-001 -1.057488e+002 1 4.511681e+002 6.453417e-001
-8.710077e+001 3.626298e+001 -1.306652e-001 -1.216466e-001 -2.298376e-001 -2.260789e+001 1.071729e+002 1.785254e-001 -1.066762e+002 1 4.512780e+002 6.669523e-001
-8.783694e+001 4.181984e+001 -1.390134e-001 -1.220255e-001 -2.564192e-001 -2.471601e+001 1.076188e+002 1.849728e-001 -1.075778e+002 1 4.513992e+002 6.888406e-001
-8.855269e+001 4.721001e+001 -1.474231e-001 -1.218299e-001 -2.853978e-001 -2.687367e+001 1.085338e+002 1.912487e-001 -1.084545e+002 1 4.515321e+002 7.108647e-001
-8.924866e+001 5.243862e+001 -1.558924e-001 -1.210775e-001 -3.168261e-001 -2.907564e+001 1.098641e+002 1.973885e-001 -1.093068e+002 1 4.516770e+002 7.328953e-001
-8.992547e+001 5.751060e+001 -1.644195e-001 -1.197857e-001 -3.507510e-001 -3.131693e+001 1.115562e+002 2.034266e-001 -1.101358e+002 1 4.518341e+002 7.548146e-001
-9.058369e+001 6.243076e+001 -1.730023e-001 -1.179709e-001 -3.872142e-001 -3.359284e+001 1.135588e+002 2.093966e-001 -1.109419e+002 1 4.520038e+002 7.765164e-001
-9.122389e+001 6.720373e+001 -1.816390e-001 -1.156494e-001 -4.262518e-001 -3.589889e+001 1.158236e+002 2.153312e-001 -1.117260e+002 1 4.521861e+002 7.979047e-001
-9.184665e+001 7.183401e+001 -1.903279e-001 -1.128368e-001 -4.678955e-001 -3.823084e+001 1.183065e+002 2.212619e-001 -1.124887e+002 1 4.523813e+002 8.188934e-001
-9.245249e+001 7.632596e+001 -1.990671e-001 -1.095480e-001 -5.121720e-001 -4.058468e+001 1.209677e+002 2.272190e-001 -1.132307e+002 1 4.525895e+002 8.394067e-001
-9.304195e+001 8.068380e+001 -2.078550e-001 -1.057979e-001 -5.591038e-001 -4.295659e+001 1.237716e+002 2.332314e-001 -1.139526e+002 1 4.528109e+002 8.593776e-001
-8.695632e+001 8.158202e+001 -2.163649e-001 -1.016005e-001 -6.077742e-001 -4.369814e+001 1.193562e+002 2.390323e-001 -1.064993e+002 0 4.530455e+002 8.787490e-001
-8.105573e+001 8.245441e+001 -2.242838e-001 -9.696961e-002 -6.573483e-001 -4.456370e+001 1.156318e+002 2.443488e-001 -9.927258e+001 0 4.532889e+002 8.975236e-001
-7.533448e+001 8.330176e+001 -2.316298e-001 -9.191874e-002 -7.079607e-001 -4.554481e+001 1.125964e+002 2.492016e-001 -9.226552e+001 0 4.535367e+002 9.157448e-001
