0.036300 1.840539e+001 17.569193
0.036400 1.821619e+001 17.796598
0.036500 1.802791e+001 18.023829
0.036600 1.784076e+001 18.250696
0.036700 1.765490e+001 18.476984
0.036800 1.747052e+001 18.702505
0.036900 1.728778e+001 18.927050
0.037000 1.710687e+001 19.150434
0.037100 1.692796e+001 19.372454
0.037200 1.675121e+001 19.592924
0.037300 1.657681e+001 19.811649
0.037400 1.640489e+001 20.028437
0.037500 1.623565e+001 20.243111
0.037600 1.606921e+001 20.455479
0.037700 1.590575e+001 20.665369
0.037800 1.574541e+001 20.872597
0.037900 1.558835e+001 21.076996
0.038000 1.543470e+001 21.278385
0.038100 1.528462e+001 21.476610
0.038200 1.513822e+001 21.671495
0.038300 1.499564e+001 21.862892
0.038400 1.485702e+001 22.050638
0.038500 1.472248e+001 22.234575
0.038600 1.459214e+001 22.414566
0.038700 1.446611e+001 22.590460
0.038800 1.434452e+001 22.762123
0.038900 1.422744e+001 22.929413
0.039000 1.411501e+001 23.092207
0.039100 1.400730e+001 23.250374
0.039200 1.390442e+001 23.403799
0.039300 1.380645e+001 23.552357
0.039400 1.371347e+001 23.695946
0.039500 1.362556e+001 23.834459
0.039600 1.354279e+001 23.967787
0.039700 1.346524e+001 24.095844
0.039800 1.339295e+001 24.218533
0.039900 1.332600e+001 24.335773
0.040000 1.326443e+001 24.447483
0.040100 1.320828e+001 24.553591
0.040200 1.315760e+001 24.654024
0.040300 1.311243e+001 24.748722
0.040400 1.307280e+001 24.837627
0.040500 1.303872e+001 24.920689
0.040600 1.301023e+001 24.997860
0.040700 1.298733e+001 25.069099
0.040800 1.297003e+001 25.134373
0.040900 1.295835e+001 25.193649
0.041000 1.295227e+001 25.246910
0.041100 1.295180e+001 25.294132
0.041200 1.295691e+001 25.335308
0.041300 1.296760e+001 25.370428
0.041400 1.298384e+001 25.399494
0.041500 1.300561e+001 25.422508
0.041600 1.303287e+001 25.439484
0.041700 1.306558e+001 25.450436
0.041800 1.310370e+001 25.455385
0.041900 1.314719e+001 25.454361
0.042000 1.319599e+001 25.447397
0.042100 1.325005e+001 25.434528
